person_age,person_gender,person_education,person_state,person_income,person_emp_status,person_emp_exp,person_home_ownership,help_debt_amount,loan_amnt,loan_intent,loan_term_months,loan_int_rate,loan_percent_income,credit_history_length,credit_score,previous_loan_defaults_on_file,loan_status,flag_income_loan_mismatch,flag_young_high_loan
33,FEMALE,POSTGRADUATE,NSW,80812,UNEMPLOYED,11,FAMILY,0,14600,MEDICAL,48,14.55,0.18066623768747217,12,577,YES,0,0,0
44,FEMALE,BACHELOR,NSW,60046,FULL-TIME,16,RENT,11157,32000,VEHICLE,24,9.04,0.5329247576857742,23,742,NO,1,1,0
37,FEMALE,CERTIFICATE/DIPLOMA,VIC,32531,FULL-TIME,13,RENT,0,44300,VEHICLE,36,16.55,1.3617779963726906,17,483,NO,0,1,0
41,FEMALE,POSTGRADUATE,VIC,40837,CASUAL,1,MORTGAGE,0,9100,DEBT_CONSOLIDATION,48,14.14,0.22283713299213948,20,857,NO,1,0,0
44,MALE,BACHELOR,QLD,40267,CASUAL,6,OWN,41248,18600,DEBT_CONSOLIDATION,48,7.7,0.4619167059875332,22,481,NO,0,0,0
34,MALE,BACHELOR,NSW,53420,PART-TIME,5,MORTGAGE,15910,27400,HOME_IMPROVEMENT,60,17.01,0.512916510670161,13,729,NO,1,1,0
46,FEMALE,CERTIFICATE/DIPLOMA,VIC,96012,PART-TIME,8,RENT,12025,10600,VEHICLE,60,9.08,0.11040286630837812,27,948,NO,1,0,0
54,MALE,HIGH SCHOOL,VIC,135242,PART-TIME,3,RENT,0,14100,VEHICLE,48,17.43,0.10425755312698717,33,713,NO,1,0,0
36,MALE,POSTGRADUATE,NSW,20306,FULL-TIME,18,RENT,16070,8700,EDUCATION,48,12.12,0.42844479464197777,15,732,NO,1,0,0
61,MALE,BACHELOR,QLD,82538,SELF-EMPLOYED,10,RENT,0,75000,VEHICLE,24,10.65,0.9086723690906007,43,673,NO,1,1,0
34,MALE,BACHELOR,VIC,41390,SELF-EMPLOYED,2,FAMILY,22238,12000,HOME_IMPROVEMENT,60,17.82,0.2899251026818072,13,802,NO,0,0,0
40,FEMALE,HIGH SCHOOL,WA,63822,PART-TIME,8,RENT,0,15500,HOME_IMPROVEMENT,72,18.43,0.24286296261477233,18,952,NO,1,0,0
58,MALE,BACHELOR,NSW,49471,FULL-TIME,8,OTHER,0,12800,DEBT_CONSOLIDATION,48,13.57,0.25873744213781813,40,763,YES,0,0,0
39,FEMALE,CERTIFICATE/DIPLOMA,VIC,39351,FULL-TIME,10,MORTGAGE,27897,21200,VEHICLE,36,12.54,0.5387410739244238,17,737,NO,0,1,0
49,FEMALE,HIGH SCHOOL,VIC,53760,FULL-TIME,4,OWN,0,8100,DEBT_CONSOLIDATION,60,10.03,0.15066964285714285,31,573,NO,1,0,0
57,MALE,HIGH SCHOOL,NSW,41474,FULL-TIME,2,RENT,0,10300,VEHICLE,60,10.95,0.24834836282972464,36,538,NO,1,0,0
44,FEMALE,BACHELOR,NSW,38243,SELF-EMPLOYED,11,MORTGAGE,11053,20300,VEHICLE,60,19.08,0.5308160970635148,23,1127,YES,0,1,0
53,FEMALE,BACHELOR,VIC,30226,FULL-TIME,10,MORTGAGE,0,15400,VEHICLE,36,12.57,0.5094951366373321,35,523,NO,0,1,0
48,MALE,BACHELOR,NSW,128497,FULL-TIME,6,MORTGAGE,42791,14000,MEDICAL,24,15.96,0.108951959967937,28,807,NO,1,0,0
43,FEMALE,CERTIFICATE/DIPLOMA,VIC,110088,UNEMPLOYED,6,RENT,63745,23000,HOME_IMPROVEMENT,24,17.26,0.20892377007484922,21,815,NO,1,0,0
47,MALE,POSTGRADUATE,WA,20000,FULL-TIME,10,FAMILY,0,9400,HOME_IMPROVEMENT,60,22.33,0.47,27,914,NO,1,0,0
31,FEMALE,CERTIFICATE/DIPLOMA,NSW,53777,CASUAL,13,RENT,0,23800,DEBT_CONSOLIDATION,60,8.43,0.44256838425349126,10,824,YES,1,0,0
47,FEMALE,CERTIFICATE/DIPLOMA,NSW,42578,PART-TIME,14,MORTGAGE,0,21300,VEHICLE,72,10.06,0.5002583493823101,27,792,YES,0,1,0
30,MALE,BACHELOR,QLD,40132,FULL-TIME,3,MORTGAGE,0,37700,DEBT_CONSOLIDATION,36,11.67,0.939399980065783,9,705,NO,0,1,0
53,FEMALE,HIGH SCHOOL,NSW,43035,PART-TIME,4,MORTGAGE,0,5500,MEDICAL,24,16.36,0.12780295108632508,35,900,NO,0,0,0
41,FEMALE,CERTIFICATE/DIPLOMA,QLD,44011,PART-TIME,0,MORTGAGE,0,18700,HOLIDAY,36,14.9,0.424893776555861,19,681,NO,1,0,0
48,MALE,HIGH SCHOOL,NSW,199379,FULL-TIME,7,MORTGAGE,0,24100,VEHICLE,48,16.71,0.12087531786196139,28,773,NO,1,0,0
75,FEMALE,CERTIFICATE/DIPLOMA,QLD,78169,PART-TIME,8,RENT,0,14600,HOLIDAY,60,14.5,0.1867748084278934,57,961,NO,1,0,0
36,MALE,BACHELOR,QLD,66769,PART-TIME,7,RENT,0,25200,DEBT_CONSOLIDATION,24,13.3,0.37742065928799295,17,739,NO,0,0,0
52,MALE,POSTGRADUATE,VIC,93267,CASUAL,1,RENT,6994,34500,HOME_IMPROVEMENT,72,11.3,0.3699057544469105,32,806,NO,0,0,0
31,MALE,POSTGRADUATE,VIC,83401,CASUAL,2,RENT,29636,18700,VEHICLE,24,6.35,0.22421793503675017,12,401,NO,1,0,0
56,MALE,CERTIFICATE/DIPLOMA,VIC,116966,PART-TIME,6,MORTGAGE,0,28300,VEHICLE,84,17.01,0.24195065232631704,35,958,NO,1,0,0
42,MALE,BACHELOR,SA,20000,FULL-TIME,8,OWN,21313,14600,HOME_IMPROVEMENT,60,15.96,0.73,21,821,NO,0,1,0
28,MALE,BACHELOR,NSW,35813,PART-TIME,8,MORTGAGE,0,7400,VEHICLE,36,17.12,0.20662887778181108,6,661,NO,1,0,0
41,FEMALE,POSTGRADUATE,QLD,117433,FULL-TIME,11,MORTGAGE,20064,21000,DEBT_CONSOLIDATION,60,11.08,0.17882537276574728,19,688,NO,1,0,0
30,FEMALE,BACHELOR,VIC,64540,FULL-TIME,6,RENT,0,11300,VEHICLE,36,16.24,0.17508521846916641,12,770,NO,1,0,0
44,MALE,POSTGRADUATE,VIC,59831,PART-TIME,8,RENT,29034,12500,VEHICLE,60,17.81,0.2089217963931741,23,659,YES,1,0,0
50,MALE,BACHELOR,ACT,21094,FULL-TIME,2,MORTGAGE,8751,10300,HOME_IMPROVEMENT,60,19.78,0.4882905091495212,31,873,NO,1,0,0
26,MALE,HIGH SCHOOL,VIC,101934,CASUAL,8,MORTGAGE,0,8700,VEHICLE,36,15.4,0.08534934369297781,6,647,NO,0,0,0
35,MALE,BACHELOR,NSW,57356,FULL-TIME,3,OTHER,8715,17200,VEHICLE,60,13.81,0.2998814422205175,13,599,NO,1,0,0
29,MALE,POSTGRADUATE,QLD,25546,PART-TIME,11,MORTGAGE,10685,16300,VEHICLE,60,11.68,0.6380646676583418,8,683,NO,0,1,0
37,MALE,CERTIFICATE/DIPLOMA,VIC,56380,CASUAL,9,RENT,0,10400,VEHICLE,36,13.86,0.1844625753813409,18,978,NO,0,0,0
61,MALE,POSTGRADUATE,VIC,30296,CASUAL,6,RENT,0,6800,VEHICLE,24,13.97,0.22445207288090838,42,783,NO,1,0,0
29,FEMALE,BACHELOR,WA,51503,PART-TIME,2,OTHER,0,37200,VEHICLE,36,10.6,0.7222880220569675,10,869,NO,1,1,0
30,FEMALE,BACHELOR,QLD,47152,FULL-TIME,4,FAMILY,0,19500,DEBT_CONSOLIDATION,24,9.66,0.41355615880556496,11,664,NO,0,0,0
68,MALE,BACHELOR,NSW,20000,CASUAL,5,MORTGAGE,0,19200,DEBT_CONSOLIDATION,60,11.96,0.96,50,635,NO,0,1,0
75,FEMALE,HIGH SCHOOL,WA,45631,PART-TIME,1,FAMILY,0,39200,EDUCATION,48,20.4,0.8590651092459074,56,841,NO,0,1,0
42,MALE,CERTIFICATE/DIPLOMA,TAS,76662,SELF-EMPLOYED,11,OWN,0,11000,DEBT_CONSOLIDATION,72,15.07,0.14348699486055672,24,1081,YES,0,0,0
25,MALE,BACHELOR,WA,58899,FULL-TIME,0,FAMILY,29358,8100,VEHICLE,48,13.22,0.13752355727601487,7,679,NO,1,0,0
32,FEMALE,HIGH SCHOOL,QLD,127558,CASUAL,10,OWN,0,7700,VEHICLE,36,7.66,0.06036469684378871,14,642,NO,1,0,0
38,FEMALE,HIGH SCHOOL,VIC,42267,FULL-TIME,2,MORTGAGE,0,28500,VEHICLE,36,10.24,0.674284903115906,19,816,NO,1,1,0
47,MALE,HIGH SCHOOL,WA,37535,FULL-TIME,7,MORTGAGE,0,24800,DEBT_CONSOLIDATION,84,13.83,0.6607166644465166,27,754,YES,0,1,0
22,FEMALE,BACHELOR,NSW,43623,CASUAL,4,RENT,0,32600,VEHICLE,84,17.12,0.7473121976938771,0,846,NO,0,1,0
29,FEMALE,DOCTORATE,QLD,31644,CASUAL,9,MORTGAGE,14096,8800,HOLIDAY,36,18.67,0.27809379345215524,9,661,NO,1,0,0
30,FEMALE,POSTGRADUATE,NSW,204186,PART-TIME,7,MORTGAGE,37306,25500,VEHICLE,36,8.05,0.12488613323146543,9,1076,YES,0,0,0
27,FEMALE,CERTIFICATE/DIPLOMA,NSW,66374,FULL-TIME,9,OWN,19865,7000,VEHICLE,24,17.25,0.10546298249314491,6,643,NO,1,0,0
30,FEMALE,POSTGRADUATE,VIC,46657,FULL-TIME,4,RENT,0,30300,DEBT_CONSOLIDATION,12,11.45,0.649420237049103,8,611,NO,1,1,0
40,FEMALE,CERTIFICATE/DIPLOMA,VIC,75779,FULL-TIME,1,RENT,0,18400,VEHICLE,48,13.6,0.24281133295504032,21,602,YES,0,0,0
52,FEMALE,CERTIFICATE/DIPLOMA,NSW,47932,FULL-TIME,3,FAMILY,0,14800,DEBT_CONSOLIDATION,60,14.11,0.3087707585746474,33,985,NO,1,0,0
34,MALE,CERTIFICATE/DIPLOMA,NSW,32282,FULL-TIME,4,FAMILY,0,23300,VEHICLE,36,13.07,0.721764450777523,14,674,NO,0,1,0
68,FEMALE,HIGH SCHOOL,NSW,68734,FULL-TIME,4,MORTGAGE,0,12800,PERSONAL,48,15.36,0.18622515785491897,47,751,NO,1,0,0
55,FEMALE,CERTIFICATE/DIPLOMA,QLD,162093,FULL-TIME,4,OTHER,0,24600,HOLIDAY,60,15.38,0.15176472765634544,37,323,YES,0,0,0
56,MALE,POSTGRADUATE,VIC,141514,SELF-EMPLOYED,3,FAMILY,11558,9600,DEBT_CONSOLIDATION,36,18.73,0.06783781109996184,34,782,NO,0,0,0
31,FEMALE,BACHELOR,NSW,55912,FULL-TIME,13,OWN,42591,38000,VEHICLE,36,7.54,0.6796394333953355,13,645,NO,1,1,0
31,MALE,HIGH SCHOOL,NSW,98047,FULL-TIME,3,OWN,0,5800,DEBT_CONSOLIDATION,24,14.78,0.05915530306893633,11,726,NO,1,0,0
51,FEMALE,CERTIFICATE/DIPLOMA,NT,77833,PART-TIME,5,RENT,0,14900,HOME_IMPROVEMENT,36,15.71,0.19143550935978312,30,778,YES,1,0,0
60,FEMALE,HIGH SCHOOL,NSW,53966,SELF-EMPLOYED,7,RENT,0,15500,VEHICLE,24,10.89,0.2872178779231368,41,965,NO,1,0,0
41,FEMALE,POSTGRADUATE,NSW,25541,FULL-TIME,1,MORTGAGE,0,24900,VEHICLE,12,9.31,0.9749030969813242,22,1045,NO,0,1,0
60,MALE,BACHELOR,NSW,144375,PART-TIME,2,MORTGAGE,19040,8100,VEHICLE,48,13.12,0.05610389610389611,38,505,NO,1,0,0
63,FEMALE,BACHELOR,NSW,48123,PART-TIME,7,RENT,0,24600,VEHICLE,48,5.5,0.5111900754317062,44,1121,NO,1,1,0
26,MALE,CERTIFICATE/DIPLOMA,NSW,102839,PART-TIME,8,RENT,0,29100,DEBT_CONSOLIDATION,36,15.01,0.2829665788270987,8,942,YES,1,0,0
55,FEMALE,POSTGRADUATE,QLD,79801,CASUAL,2,MORTGAGE,0,13400,EDUCATION,36,17.79,0.1679176952669766,35,958,NO,0,0,0
45,MALE,HIGH SCHOOL,NSW,103087,FULL-TIME,4,RENT,0,14100,HOME_IMPROVEMENT,24,8.36,0.13677767322746806,26,902,NO,0,0,0
30,MALE,HIGH SCHOOL,QLD,60906,CASUAL,12,OWN,0,16100,VEHICLE,36,14.15,0.26434177256756314,8,773,NO,0,0,0
26,MALE,POSTGRADUATE,VIC,47916,FULL-TIME,8,MORTGAGE,0,75000,VEHICLE,48,10.47,1.5652391685449536,5,917,NO,1,1,0
59,MALE,BACHELOR,VIC,68893,FULL-TIME,12,MORTGAGE,0,4100,VEHICLE,48,9.54,0.05951257747521519,37,1155,NO,1,0,0
24,MALE,HIGH SCHOOL,VIC,24423,CASUAL,3,RENT,0,5900,DEBT_CONSOLIDATION,24,8.02,0.24157556401752447,3,1037,NO,1,0,0
51,FEMALE,BACHELOR,VIC,161770,CASUAL,12,FAMILY,0,16200,VEHICLE,36,15.11,0.10014217716511097,30,997,NO,1,0,0
34,FEMALE,POSTGRADUATE,QLD,61261,SELF-EMPLOYED,11,RENT,23377,30300,VEHICLE,60,18.34,0.49460505052153897,12,937,NO,1,0,0
48,MALE,BACHELOR,NSW,38357,FULL-TIME,1,MORTGAGE,0,14900,DEBT_CONSOLIDATION,24,12.67,0.3884558229267148,30,729,NO,0,0,0
39,FEMALE,BACHELOR,NSW,60048,FULL-TIME,12,OWN,0,14000,VEHICLE,72,11.23,0.23314681588062883,20,814,NO,1,0,0
30,FEMALE,HIGH SCHOOL,NSW,97755,SELF-EMPLOYED,12,FAMILY,0,10700,VEHICLE,60,13.47,0.10945731676129099,10,829,YES,1,0,0
27,MALE,HIGH SCHOOL,QLD,34525,FULL-TIME,9,RENT,0,75000,HOME_IMPROVEMENT,48,16.01,2.172338884866039,6,708,NO,0,1,0
37,MALE,HIGH SCHOOL,NSW,68516,PART-TIME,8,MORTGAGE,0,18400,VEHICLE,60,14.56,0.268550411582696,19,985,NO,1,0,0
42,MALE,POSTGRADUATE,VIC,136157,FULL-TIME,3,RENT,9188,11600,VEHICLE,36,19.7,0.08519576665173292,22,668,NO,0,0,0
35,MALE,CERTIFICATE/DIPLOMA,WA,33507,PART-TIME,17,FAMILY,0,26000,MEDICAL,36,16.73,0.7759572626615334,13,786,NO,0,1,0
46,MALE,BACHELOR,VIC,120592,UNEMPLOYED,6,MORTGAGE,6487,18900,VEHICLE,60,8.56,0.15672681438238026,28,788,NO,1,0,0
35,FEMALE,BACHELOR,NSW,63953,CASUAL,7,MORTGAGE,0,7600,DEBT_CONSOLIDATION,36,13.7,0.11883727112097947,14,809,YES,0,0,0
75,FEMALE,POSTGRADUATE,WA,87331,FULL-TIME,6,RENT,0,13700,DEBT_CONSOLIDATION,24,5.5,0.15687442030893956,53,644,NO,0,0,0
41,FEMALE,BACHELOR,WA,38615,CASUAL,6,OTHER,0,11400,PERSONAL,36,11.29,0.2952220639647805,19,711,NO,1,0,0
54,FEMALE,BACHELOR,VIC,71615,CASUAL,5,MORTGAGE,0,4600,VEHICLE,36,14.52,0.06423235355721567,35,723,NO,1,0,0
32,FEMALE,POSTGRADUATE,WA,71171,PART-TIME,14,RENT,0,6800,VEHICLE,60,14.33,0.09554453358811876,12,767,NO,1,0,0
48,MALE,HIGH SCHOOL,WA,20644,FULL-TIME,3,FAMILY,0,50500,EDUCATION,48,17.87,2.4462313505134663,29,497,NO,0,1,0
56,MALE,POSTGRADUATE,WA,70705,PART-TIME,3,MORTGAGE,0,14900,HOME_IMPROVEMENT,60,20.21,0.2107347429460434,34,779,NO,1,0,0
44,FEMALE,BACHELOR,NSW,78564,PART-TIME,11,MORTGAGE,0,33100,VEHICLE,36,8.61,0.4213125604602617,23,713,NO,0,0,0
35,FEMALE,POSTGRADUATE,VIC,30212,FULL-TIME,11,RENT,0,32900,EDUCATION,60,9.35,1.0889712696941614,15,516,NO,0,1,0
49,MALE,CERTIFICATE/DIPLOMA,QLD,40928,FULL-TIME,5,RENT,0,20500,DEBT_CONSOLIDATION,60,15.88,0.500879593432369,31,508,NO,0,1,0
38,MALE,BACHELOR,NSW,93573,UNEMPLOYED,20,MORTGAGE,0,3200,HOME_IMPROVEMENT,24,15.42,0.03419789896658224,18,455,NO,1,0,0
53,FEMALE,CERTIFICATE/DIPLOMA,VIC,20548,PART-TIME,2,MORTGAGE,0,13200,MEDICAL,72,17.96,0.6423982869379015,33,645,YES,0,1,0
46,FEMALE,CERTIFICATE/DIPLOMA,NSW,62870,SELF-EMPLOYED,12,OWN,0,27700,VEHICLE,60,17.37,0.4405916971528551,27,948,NO,1,0,0
39,MALE,POSTGRADUATE,NSW,125458,FULL-TIME,10,MORTGAGE,5000,15100,DEBT_CONSOLIDATION,72,8.51,0.12035900460711951,21,613,NO,0,0,0
58,MALE,CERTIFICATE/DIPLOMA,NSW,87248,PART-TIME,3,RENT,0,16900,HOME_IMPROVEMENT,24,16.85,0.19370071520264076,37,882,NO,0,0,0
25,FEMALE,CERTIFICATE/DIPLOMA,VIC,49329,FULL-TIME,5,RENT,10024,12400,MEDICAL,60,12.15,0.2513734314500598,5,1092,NO,1,0,0
50,MALE,HIGH SCHOOL,QLD,95804,FULL-TIME,10,MORTGAGE,0,16500,MEDICAL,36,16.0,0.1722266293682936,31,938,NO,1,0,0
27,MALE,HIGH SCHOOL,QLD,28905,PART-TIME,8,RENT,0,16900,DEBT_CONSOLIDATION,12,6.1,0.5846739318457015,5,639,NO,0,1,0
54,MALE,BACHELOR,NSW,55743,PART-TIME,3,OWN,0,18100,VEHICLE,84,14.1,0.3247044471951635,35,992,NO,1,0,0
56,FEMALE,BACHELOR,QLD,58344,FULL-TIME,2,OWN,0,13300,EDUCATION,24,13.09,0.22795831619361032,35,769,YES,1,0,0
64,FEMALE,DOCTORATE,VIC,52262,PART-TIME,3,MORTGAGE,0,13700,VEHICLE,36,14.08,0.26214075236309364,44,783,YES,1,0,0
36,FEMALE,BACHELOR,NSW,56162,PART-TIME,18,MORTGAGE,0,15800,VEHICLE,48,12.44,0.2813290124995549,16,1104,NO,1,0,0
54,MALE,BACHELOR,QLD,20000,FULL-TIME,4,RENT,12611,45300,MEDICAL,36,16.32,2.265,36,917,NO,1,1,0
41,FEMALE,CERTIFICATE/DIPLOMA,NSW,22144,FULL-TIME,3,RENT,0,13200,VEHICLE,48,10.77,0.5960982658959537,19,540,NO,0,1,0
75,MALE,POSTGRADUATE,WA,53418,PART-TIME,0,OWN,0,10000,MEDICAL,12,13.93,0.18720281553034557,56,895,NO,1,0,0
45,FEMALE,CERTIFICATE/DIPLOMA,NSW,64554,FULL-TIME,8,RENT,0,6400,DEBT_CONSOLIDATION,36,11.47,0.09914180376119218,25,885,NO,1,0,0
54,MALE,CERTIFICATE/DIPLOMA,QLD,55175,PART-TIME,18,OWN,0,33300,VEHICLE,60,8.46,0.6035342093339374,33,957,NO,0,1,0
34,FEMALE,CERTIFICATE/DIPLOMA,WA,58027,PART-TIME,16,OWN,0,25100,VEHICLE,84,12.84,0.4325572578282524,13,745,YES,0,0,0
38,MALE,DOCTORATE,NSW,80881,PART-TIME,19,MORTGAGE,0,28400,DEBT_CONSOLIDATION,60,11.6,0.35113314622717323,17,737,NO,0,0,0
24,FEMALE,HIGH SCHOOL,TAS,82031,SELF-EMPLOYED,6,OWN,0,53000,VEHICLE,60,17.48,0.6460972071533932,4,806,NO,1,1,1
40,FEMALE,BACHELOR,VIC,43775,FULL-TIME,3,MORTGAGE,7065,37100,HOME_IMPROVEMENT,24,12.72,0.8475157053112508,20,769,NO,0,1,0
26,FEMALE,BACHELOR,QLD,61630,FULL-TIME,2,MORTGAGE,46143,45700,MEDICAL,36,16.27,0.7415219860457569,4,569,NO,0,1,0
42,MALE,BACHELOR,VIC,70738,CASUAL,5,RENT,43942,9800,HOME_IMPROVEMENT,84,19.99,0.1385393989086488,24,691,NO,0,0,0
48,MALE,CERTIFICATE/DIPLOMA,QLD,72856,FULL-TIME,7,MORTGAGE,0,13800,HOLIDAY,24,14.0,0.18941473591742616,26,1144,NO,1,0,0
65,MALE,BACHELOR,NSW,41633,UNEMPLOYED,4,FAMILY,5703,21800,VEHICLE,24,19.34,0.5236230874546633,43,977,NO,1,1,0
40,FEMALE,HIGH SCHOOL,NSW,27025,FULL-TIME,19,RENT,0,19800,HOME_IMPROVEMENT,24,16.1,0.7326549491211841,18,1054,NO,0,1,0
46,MALE,CERTIFICATE/DIPLOMA,QLD,26315,PART-TIME,22,RENT,0,5800,VEHICLE,24,19.76,0.22040661219836596,27,1157,NO,1,0,0
50,FEMALE,HIGH SCHOOL,QLD,43973,FULL-TIME,3,RENT,0,14600,DEBT_CONSOLIDATION,36,12.12,0.33202192254337887,30,505,NO,0,0,0
36,FEMALE,BACHELOR,QLD,54214,FULL-TIME,8,MORTGAGE,33424,39300,DEBT_CONSOLIDATION,12,19.49,0.7249050060869886,15,751,NO,1,1,0
41,FEMALE,CERTIFICATE/DIPLOMA,QLD,91493,PART-TIME,7,RENT,5000,10900,HOLIDAY,24,10.46,0.11913479719759981,22,709,NO,1,0,0
21,MALE,CERTIFICATE/DIPLOMA,VIC,54393,UNEMPLOYED,3,OWN,0,40800,DEBT_CONSOLIDATION,48,11.19,0.7500965197727649,3,723,NO,0,1,0
45,MALE,BACHELOR,NSW,48418,SELF-EMPLOYED,18,RENT,0,16700,MEDICAL,48,10.28,0.34491304886612417,24,695,YES,0,0,0
42,FEMALE,HIGH SCHOOL,QLD,74649,CASUAL,4,OTHER,0,10200,DEBT_CONSOLIDATION,84,12.85,0.13663947273238758,23,757,NO,0,0,0
39,MALE,BACHELOR,QLD,96174,FULL-TIME,10,MORTGAGE,29434,27000,DEBT_CONSOLIDATION,36,10.24,0.2807411566535654,17,691,NO,1,0,0
39,FEMALE,POSTGRADUATE,NSW,49290,SELF-EMPLOYED,8,MORTGAGE,0,9500,VEHICLE,60,8.58,0.1927368634611483,18,792,NO,0,0,0
47,FEMALE,BACHELOR,QLD,131131,SELF-EMPLOYED,8,MORTGAGE,0,23300,PERSONAL,48,12.64,0.177684910509338,26,708,NO,1,0,0
64,FEMALE,HIGH SCHOOL,NSW,38181,PART-TIME,3,RENT,0,15800,VEHICLE,48,14.52,0.41381839134648124,46,564,NO,1,0,0
39,MALE,POSTGRADUATE,NSW,102895,PART-TIME,5,MORTGAGE,26218,20400,VEHICLE,72,10.28,0.19826036250546675,21,743,NO,1,0,0
59,FEMALE,CERTIFICATE/DIPLOMA,WA,44878,PART-TIME,9,MORTGAGE,0,8700,DEBT_CONSOLIDATION,36,11.47,0.1938589063683765,39,412,YES,0,0,0
32,FEMALE,BACHELOR,NSW,70010,FULL-TIME,4,RENT,0,12200,VEHICLE,48,13.56,0.17426081988287387,12,704,NO,1,0,0
30,FEMALE,BACHELOR,NSW,64189,FULL-TIME,8,OWN,0,9500,VEHICLE,36,9.62,0.148000436211812,8,775,NO,1,0,0
36,MALE,BACHELOR,NT,122738,FULL-TIME,9,OWN,6613,12900,VEHICLE,36,12.18,0.10510192442438365,17,633,NO,1,0,0
42,FEMALE,BACHELOR,NSW,41523,PART-TIME,2,RENT,12864,2400,PERSONAL,24,20.4,0.057799291958673504,21,955,NO,1,0,0
53,FEMALE,HIGH SCHOOL,VIC,59547,CASUAL,10,RENT,0,9800,HOLIDAY,60,13.83,0.1645758812366702,32,792,NO,0,0,0
58,FEMALE,BACHELOR,NSW,44068,SELF-EMPLOYED,7,OWN,0,20600,DEBT_CONSOLIDATION,36,14.22,0.46745938095670325,37,705,NO,1,0,0
49,FEMALE,BACHELOR,NSW,45269,FULL-TIME,9,OWN,0,24500,DEBT_CONSOLIDATION,24,11.29,0.5412092160197928,27,576,NO,0,1,0
43,MALE,HIGH SCHOOL,VIC,57329,FULL-TIME,13,RENT,0,38500,DEBT_CONSOLIDATION,36,13.73,0.6715623855291388,23,557,NO,0,1,0
69,FEMALE,CERTIFICATE/DIPLOMA,QLD,112256,FULL-TIME,2,RENT,0,6600,DEBT_CONSOLIDATION,60,11.44,0.05879418472063854,50,543,NO,1,0,0
55,MALE,BACHELOR,NSW,125550,FULL-TIME,4,MORTGAGE,0,7900,DEBT_CONSOLIDATION,60,16.0,0.0629231381919554,37,754,NO,1,0,0
75,FEMALE,HIGH SCHOOL,NSW,38250,FULL-TIME,5,FAMILY,0,13700,VEHICLE,24,10.02,0.3581699346405229,56,517,NO,0,0,0
43,MALE,CERTIFICATE/DIPLOMA,NSW,92615,PART-TIME,4,RENT,31891,12400,PERSONAL,48,9.71,0.13388759920099336,21,954,NO,1,0,0
75,FEMALE,CERTIFICATE/DIPLOMA,NSW,86962,SELF-EMPLOYED,12,MORTGAGE,0,22600,HOME_IMPROVEMENT,72,11.14,0.25988362733147813,53,573,NO,1,0,0
45,MALE,CERTIFICATE/DIPLOMA,WA,88987,FULL-TIME,1,MORTGAGE,0,24800,HOME_IMPROVEMENT,24,10.59,0.2786923932709272,24,488,NO,0,0,0
43,MALE,BACHELOR,NSW,48416,FULL-TIME,13,MORTGAGE,37102,13300,VEHICLE,60,13.27,0.2747025776602776,24,734,NO,1,0,0
44,FEMALE,BACHELOR,VIC,98581,UNEMPLOYED,14,MORTGAGE,25136,11100,DEBT_CONSOLIDATION,48,9.28,0.11259776224627464,25,894,NO,1,0,0
37,FEMALE,CERTIFICATE/DIPLOMA,NSW,139880,FULL-TIME,9,OWN,32194,6500,VEHICLE,36,9.81,0.046468401486988845,18,864,NO,1,0,0
35,MALE,BACHELOR,QLD,89325,UNEMPLOYED,12,RENT,0,31000,PERSONAL,60,15.25,0.34704729918835714,15,773,NO,0,0,0
30,MALE,BACHELOR,VIC,82377,PART-TIME,6,MORTGAGE,23306,35200,MEDICAL,48,14.26,0.4273037376937737,12,532,NO,1,0,0
32,FEMALE,POSTGRADUATE,NSW,33580,PART-TIME,14,RENT,0,10100,EDUCATION,48,13.64,0.30077427039904703,10,946,NO,0,0,0
35,FEMALE,HIGH SCHOOL,NSW,239473,PART-TIME,9,OWN,0,14200,VEHICLE,72,8.66,0.05929687271633963,13,901,NO,1,0,0
36,FEMALE,BACHELOR,QLD,177057,FULL-TIME,6,MORTGAGE,0,75000,DEBT_CONSOLIDATION,36,8.65,0.42359240244666974,16,923,NO,1,0,0
47,FEMALE,BACHELOR,VIC,33382,FULL-TIME,1,MORTGAGE,33470,20700,VEHICLE,72,12.82,0.620094661793781,28,550,NO,0,1,0
33,MALE,HIGH SCHOOL,NT,40312,CASUAL,9,RENT,0,30700,DEBT_CONSOLIDATION,60,13.28,0.761559833300258,11,634,NO,0,1,0
27,NON-BINARY,POSTGRADUATE,NSW,20000,PART-TIME,6,MORTGAGE,0,31600,HOME_IMPROVEMENT,48,7.46,1.58,6,934,NO,0,1,0
50,MALE,POSTGRADUATE,VIC,38579,FULL-TIME,5,MORTGAGE,0,7300,VEHICLE,48,5.91,0.18922211565877808,28,669,NO,1,0,0
75,FEMALE,BACHELOR,NSW,70226,SELF-EMPLOYED,12,RENT,0,2000,VEHICLE,60,12.31,0.028479480534275056,55,929,NO,1,0,0
45,FEMALE,BACHELOR,NSW,74108,FULL-TIME,11,OWN,28698,32500,HOME_IMPROVEMENT,48,14.89,0.43854914449182275,23,480,NO,0,0,0
45,FEMALE,CERTIFICATE/DIPLOMA,TAS,33297,FULL-TIME,2,RENT,0,27700,VEHICLE,48,9.15,0.8319067783884434,24,808,NO,0,1,0
44,MALE,BACHELOR,VIC,69411,SELF-EMPLOYED,5,OWN,16728,43000,DEBT_CONSOLIDATION,60,14.3,0.6194983504055553,26,834,YES,0,1,0
